19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.75,0.5,0.25,0.0,0.0,0.25,0.25,0.0,0.5,0.5,0.25,0.5,0.25,0.0,0.5,0.5,0.25,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
20,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.5,0.75,0.5,1.0,0.75,0.75,0.75,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.0,0.25,0.25,0.25,0.5,0.5,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
21,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.75,0.75,0.5,0.5,0.75,0.5,0.5,0.75,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.75,0.5,0.5,0.5,0.25,0.5,0.5,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
22,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.25,0.5,0.5,0.75,0.75,1.0,1.0,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.5,0.5,0.5,0.5,0.75,0.75,0.25,0.0,0.25,0.5,0.5,0.5,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.25,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.5,0.0,0.25,0.0,0.25,0,0.25,0.5,0.25,0.25,0.25
23,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.5,0.75,0.75,1.0,1.0,0.75,0.75,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.25,0.25,0.5,0.75,0.75,0.25,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.5,0.25,0.0,0.0,0.25,0,0.25,0.25,0.25,0.25,0.25
24,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,1.0,0.5,0.25,0.5,0.25,0.5,0.75,0.75,0.5,0.25,0.5,0.5,0.25,0.75,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.5,0.75,0.5,0.5,0.5,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0,0.25,0.25,0.25,0.0,0.0
25,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.75,0.25,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.75,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.25,0.5,0.25,0.5,1.0,1.0,0.75,0.75,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.5,0.5,0.5,1.0,1.0,0.75,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
28,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.5,0.5,0.25,0.5,0.25,0.5,0.75,0.75,1.0,0.75,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
29,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.5,0.75,0.5,0.5,0.75,0.75,0.75,1.0,0.5,0.25,0.25,0.0,0.25,0.25,0.25,0.5,0.75,0.25,0.5,0.25,0.25,0.75,0.5,0.5,0.5,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.75,0.5,0.75,0.75,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
30,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.25,0.5,0.25,0.5,1.0,0.75,0.75,0.75,0.75,0.5,0.5,0.75,1.0,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.25,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.25,0.5,0.75,0.75,0.5,0.75,0.75,0.5,0.5,0.5,0.25,0.0,0.0,0.25,0,0.25,0.25,0.25,0.25,0.25
31,0.5,0.5,0.5,0.75,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.5,0.25,0.25,0.25,0.25,0.75,1.0,0.75,0.5,0.75,0.5,0.5,0.75,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.0,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.25,0.5,0.5,0.0,0.0,0.0,0.25,0,0.25,0.25,0.25,0.0,0.25
32,0.25,0.5,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.75,0.5,0.5,0.25,0.0,0.0,0.0,0.25,0.75,0.75,1.0,1.0,0.75,0.75,0.75,0.5,0.75,0.0,0.0,0.25,0.25,0.5,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.5,0.5,0.5,0.75,0.75,0.25,0.0,0.0,0.25,0.75,0.5,0.75,0.5,0.5,0.75,0.75,0.75,0.75,0.0,0.25,0.5,0.75,0.5,0.75,0.75,0.25,0.75,0.5,0.0,0.25,0.0,0.25,0,0.25,0.5,0.25,0.25,0.25
33,0.25,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.75,0.5,1.0,1.0,0.5,0.75,0.75,0.5,0.75,0.0,0.0,0.0,0.0,0.5,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.0,0.0,0.0,0.25,0.75,0.5,0.75,0.5,0.25,0.75,0.75,0.75,0.75,0.0,0.25,0.5,0.75,0.5,0.5,0.5,0.25,0.75,0.5,0.0,0.25,0.25,0.25,0,0.25,0.5,0.5,0.25,0.25
34,0.5,0.5,0.5,0.75,0.5,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.0,0.0,0.0,0.25,0.75,0.75,0.75,0.5,1.0,0.5,0.75,0.5,0.75,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0,0.5,0.5,0.5,0.25,0.5
35,0.5,0.5,0.5,0.75,0.5,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.5,0.75,0.75,0.5,1.0,0.75,0.5,0.75,0.0,0.0,0.0,0.0,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.25,0.25,0.75,0.75,0.0,0.0,0.0,0.5,0.75,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.25,0.5,0.5,0.75,0.75,0.75,0.75,0.25,0.75,0.5,0.0,0.0,0.0,0.0,0,0.5,0.5,0.5,0.5,0.5
36,0.25,0.5,0.5,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.75,0.5,0.25,0.25,0.0,0.0,0.0,0.25,0.5,0.5,0.75,0.75,0.75,0.75,1.0,0.5,0.75,0.0,0.0,0.0,0.0,0.5,0.75,0.75,0.75,0.75,0.75,1.0,1.0,0.75,0.5,0.5,0.75,0.75,0.25,0.0,0.0,0.25,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.75,0.75,0.0,0.5,0.5,0.75,0.75,0.75,0.75,0.25,0.75,0.5,0.0,0.25,0.25,0.25,0,0.5,0.5,0.5,0.25,0.25
37,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.5,0.5,0.5,0.5,1.0,0.75,0.0,0.25,0.25,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.25,0.0,0.0,0.5,0.5,0.5,0.25,0.5,0.5,0.75,0.75,0.75,0.5,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0.5,0.5,0.5,0.25,0.25
38,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.5,0.75,0.5,0.5,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.5,0.25,0.25,0.5,0.75,0.75,0.75,0.75,0.75,0.75,1.0,1.0,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.0,0.25,0.25,0.25,0,0.5,0.5,0.5,0.5,0.5
40,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.75,1.0,0.5,0.25,0.25,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
41,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.5,1.0,0.5,0.5,0.75,0.75,0.5,0.75,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.25,0.25,0.0,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0,0.25,0.25,0.25,0.25,0.0
42,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.75,0.5,1.0,0.75,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0,0.25,0.25,0.25,0.0,0.0
43,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.75,1.0,0.5,0.5,0.25,0.5,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0,0.25,0.25,0.25,0.0,0.0
44,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.5,0.5,0.75,1.0,0.5,0.75,0.5,0.5,1.0,1.0,0.75,1.0,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.75,0.75,0.5,0.5,0.5,0.25,0.0,0.0,0.25,0,0.5,0.25,0.25,0.25,0.25
45,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.25,0.75,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.75,0.5,0.0,0.25,0.0,0.25,0,0.5,0.5,0.5,0.25,0.25
46,0.5,0.5,0.75,0.75,0.75,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.5,0.0,0.0,0.0,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.5,0.5,0.25,0.75,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.5,0.25,0.25,0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.75,0.75,0.25,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.5,0.0,0.25,0.25,0.25,0,0.5,0.5,0.5,0.5,0.5
47,0.5,0.5,0.75,0.75,0.75,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.5,0.5,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.5,0.5,0.0,0.25,0.0,0.25,0,0.5,0.5,0.5,0.25,0.25
48,0.5,0.5,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.5,0.5,0.0,0.0,0.0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.75,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.5,0.0,0.25,0.5,0.75,0.5,0.75,0.5,0.5,0.75,0.75,0.75,0.75,0.25,0.5,0.5,0.75,0.75,0.75,0.75,0.25,0.75,0.5,0.0,0.25,0.25,0.25,0,0.5,0.5,0.5,0.25,0.5
49,0.5,0.5,0.5,0.75,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.0,0.25,0.0,0.25,0.75,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1.0,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.0,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.25,0.5,0.5,0.0,0.0,0.0,0.25,0,0.25,0.5,0.25,0.25,0.25
50,0.25,0.5,0.5,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.75,0.5,0.25,0.25,0.0,0.0,0.0,0.25,0.5,0.5,0.75,0.75,0.75,0.75,1.0,0.5,0.75,0.0,0.0,0.25,0.25,0.5,0.75,0.75,0.75,0.75,0.75,1.0,1.0,0.75,0.5,0.5,0.75,0.75,0.25,0.0,0.0,0.5,0.75,0.75,0.75,0.5,0.5,0.75,1.0,0.75,0.75,0.0,0.5,0.5,0.75,0.75,0.75,0.75,0.25,0.75,0.5,0.0,0.25,0.25,0.25,0,0.5,0.5,0.5,0.25,0.5
51,0.25,0.25,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.75,0.5,0.75,1.0,0.5,0.75,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.5,0.75,0.5,1.0,1.0,0.75,0.5,0.5,0.75,0.75,0.25,0.0,0.0,0.25,0.75,0.5,0.75,0.5,0.25,0.75,0.75,0.75,0.75,0.0,0.25,0.25,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.25,0.25,0.25,0,0.25,0.5,0.25,0.25,0.25
52,0.25,0.25,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.75,0.25,0.5,0.75,0.25,0.75,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.5,0.75,0.5,0.75,0.75,1.0,0.25,0.25,0.75,0.75,0.0,0.0,0.0,0.25,0.5,0.5,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.0,0.25,0.25,0.5,0.5,0.5,0.5,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0,0.25,0.5,0.25,0.25,0.25
53,0.25,0.25,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.0,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0,0.25,0.25,0.25,0.25,0.25
