cresta_zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0.25,0.5,0,0,0,0.25,0,0,0.25,0.25,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0
50,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0,0.25,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0,0.25,0.5,0.25,0.25,0.25,0,0.75,0.75,0.5,0.25,0.25,0.75,0.75,0.25,0.25,0.75,0.75,0.25,1,0.75,0.75,1,0.5,0.5,0.25,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0.25,0,0,0.25,0.5,0.5,0.25,0.25
51,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0.25,0.5,0.25,0.25,0.25,0,0.5,0.5,0.25,0.25,0,0.5,0.5,0.25,0.25,0.5,0.5,0.25,0.75,1,0.75,0.75,0.5,0.25,0.25,0.25,0.75,0.25,0.25,0.5,0.75,0.75,0,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0.5,0.5,0.25,0.25
52,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0.25,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.25,0.5,0.75,0.25,0.75,0.75,1,0.75,0.5,0.5,0.25,0.75,0.5,0.5,0.75,0.75,0.75,1,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.5,0.5,0.25,0.25
53,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0,0.25,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.75,0.5,0.25,0.25,0.75,0.75,0.25,0.25,0.75,0.75,0.25,1,0.75,0.75,1,0.5,0.5,0.25,0.75,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0.5,0.5,0.25,0.25
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0,0.5,0.75,0.25,0.25,0.25,0,0.25,0.25,0.75,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.75,0.25,0.5,0.5,0.5,0.5,1,0.75,0.5,0.25,0.5,0.25,0.25,0.5,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0,0.25
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0.5,0.75,0.25,0.25,0.25,0,0.25,0.25,0.75,0.75,0.75,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.25,0.5,0.5,0.75,1,0.75,0.25,0.5,0.25,0.25,0.5,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0.25,0.25
56,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.5,0.25,0.25,0.5,0.75,0.75,0.5,0.5,0.25,0.5,0.25,0,0.25,0.25,0.5,0.75,0.25,0.25,0.25,0.5,0.5,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.75,1,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0.25,0.25
57,0,0,0,0,0.25,0.25,0.25,0,0,0,0.25,0.25,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0,0.25,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.75,0.25,0.25,0.25,0.75,0.75,0.25,0.25,0.75,0.5,0,0.75,0.25,0.75,0.75,0.25,0.25,0.25,1,0.25,1,0.75,0.75,0.25,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.75,0.25,0.25
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0.25,0,0.25,0.75,0.5,0.25,0.25,0,0.25,0.25,0.5,0.25,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.25,1,0.5,0.5,0.5,0.5,0.5,0,0.25,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.5,0.5,0.5,0.25,0.25
59,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0.25,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0,0.25,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.25,0,0.25,0.5,0.5,0.25,0.25,0.5,0.5,0,0.5,0.25,0.5,0.5,0.25,0.25,0.25,1,0.5,1,0.75,0.75,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.5
60,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0.25,0.25,0.5,0.25,0.25,0,0.5,0.5,0.25,0.25,0,0.5,0.5,0.25,0.25,0.5,0.5,0,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.75,0.5,0.75,1,0.5,0.5,0.5,0.5,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.5,0.75,0.5,0.5,0.25
61,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0.25,0,0,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.25,0,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.75,0.5,0.5,0.25,0.75,0.5,0.25,0.25,0.75,0.75,0.25,0.75,0.5,0.75,0.75,0.5,0.5,0.25,0.75,0.5,0.75,0.5,1,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25
62,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0.25,0,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.5,0.5,0,0.5,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.5,1,0.75,0,0.5,0,0,0,0,0,0.25,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0.25,0.25
63,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0.25,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0.25,0.5,0.25,0.25,0.25,0,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.25,0,0.5,0.5,0.25,0.5,0.75,1,0.75,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.75,1,0.5,0.75,0.25,0.25,0.25,0,0.25,0.5,0.75,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0.25
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0.25,0,0.5,0.5,0,0,0,0.5,0,0.25,0.5,0.5,0,0.5,1,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.25,0.25,0.5,0,0,0,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0.25,0.25,0,0.25,0.25,0,0
65,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0.5,0.5,0,0,0,0.5,0.5,0.25,0.25,0.5,0.5,0,0.5,0.25,0.5,0.5,0,0,0,0.5,0.25,0.5,0.75,0.5,0.5,0.75,0.75,1,0.5,0.5,0.25,0.5,0.5,0.5,0.75,0.5,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0.25,0.25,0,0.25,0.5,0.25,0.25
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0.25,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0,0,0.25,0,0.25,0.25,0.25,0,0.25,0.25,0.5,1,1,0.5,1,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,0,0,0,0,0.25,0.25,0,0
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0.25,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0,0,0.25,0,0.25,0.25,0.25,0,0.25,0.25,0.5,1,1,0.5,1,1,0.5,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0,0,0,0,0.25,0.25,0,0
68,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0.5,0,0.25,0.25,0.25,0.25,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0.25,0,0.25,0.25,0,0,0,0.25,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0.5,0.5,1,0.25,0.25,0.5,0.25,0.5,0.75,0,0,0,0,0,0,0,0,0,0.5,0,0,0.25,0.25,0,0,0,0.25,0.25,0,0
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0.25,0,0.25,0.25,0,0.25,0,0.25,0.25,0,0,0,0.25,0,0.25,0.25,0.25,0,0,0.25,0.5,1,1,0.25,1,0.75,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,0,0,0,0,0.25,0.25,0,0
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0,0,0.25,0,0.25,0.25,0.25,0,0.25,0.25,0.5,0.75,1,0.25,0.75,1,0.5,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0,0,0,0,0.25,0.5,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.5,1,0.75,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0.25,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0,0,0.25,0,0.25,0.25,0,0,0,0.25,0.25,0,0,0.5,0.25,0,0.25,0.25,0.5,0.5,0,0,0,0.5,0.25,0.25,0.5,0.5,0.5,0.75,0.75,0.75,0.25,0.25,0.25,0,0.25,0.75,1,0.75,0.25,0.25,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0,0.25,0.25,0,0.25,0.25,0,0.25
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0,0,0.25,0,0.25,0.5,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.75,0.75,1,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0.25,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0,0,0.25,0.25,0.25,0.25,0.75,0,0,0.25,0.25,0.25,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.25,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.5,0.25,0,0,0,0,0,0,0.25,0.25,0,1,0,0.25,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0,0.25,0,0,0,0,0.25,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,1,1,0.75,0.75,0.75,0.75,0.5,0,0.25,0,0,0,0,0.25,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,1,0.75,0.75,0.75,1,0.75,0,0.25,0,0,0,0,0.25,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,1,0.75,0.5,0.75,0.5,0,0.25,0,0,0,0,0.25,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0.25,0.75,0.75,0.75,0.75,1,1,0.75,0.5,0,0.25,0,0,0,0,0.5,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0.25,0.75,0.75,0.75,0.5,1,1,0.75,0.5,0,0.25,0,0,0,0.25,0.5,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0.25,0.75,0.75,1,0.75,0.75,0.75,1,0.75,0,0.25,0,0,0,0,0.5,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.75,0.5,0.5,0.5,0.75,1,0,0.25,0,0,0,0,0.25,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0.25,0.25,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0,0,0.25,0.25,0.25,0.25,0,0.25,0.25,0,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,1,0.25,0.25,0,0.25,0.5,0,0,0.25,0,0
86,0.25,0.25,0.25,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0.25,0.25,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0.5,0.75,0,0.5,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0.5,0.5,0.25,0.25,0.5,0.5,0.25,0
87,0.25,0.25,0.25,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0,0,0.25,0.25,0.5,0.25,0.25,0,0.25,0.25,0.5,0.75,0.75,0.25,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0.25,0.25,0,0.25,0.5,0.5,0.25,0.25
88,0.25,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0.25,0.25,0,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0.25,1,0.5,0,0.75,0.25,0.25,0,0.25
89,0.25,0.5,0.5,0.25,0,0,0.75,0.5,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0.25,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.5,0.25,0.5,1,0.5,0.5,0.25,0.25,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.25,0,0.5,0.25,0,0,0.5,1,0,0,0.25,0,0
91,0.25,0.25,0.25,0,0,0.25,0.5,0.5,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0.5,0.25,0.25,0,0.25,0.25,0.25,0,0,0.25,0.25,0,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.5,0,1,0.75,0.5,0.5,0.25
92,0,0,0.25,0.25,0.25,0.5,0.25,0.25,0,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0.25,0,0,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.75,0.75,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.25,0.25,0,0.75,1,0.75,0.75,0.5
93,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.25,0,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.25,0,0.25,0.5,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.75,0.5,0.75,0.5,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.75,1,0.5,0.5
94,0,0,0,0,0.25,0.5,0.25,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0.75,0.5,0.5,0,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.5,0.75,0.5,1,0.75
95,0,0,0,0.25,0.5,0.75,0.25,0,0.25,0.25,0.25,0.25,0,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.5,0.5,0.75,1
